Track Object Material Regime X_Rate Y_Rate Z_Rate Original_Length Pad
2266 antenna_1.stl SPECULAR STABLE 0.0 0.0 2.94 400 0.0
2267 bus_3.stl DIFFUSE TUMBLING 2.133 0.0 1.35 388 0.03
2269 rod_2.stl DIFFUSE TUMBLING 1.845 0.355 2.721 400 0.0
227 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2270 panel_2.stl SOLAR TUMBLING 2.126 0.366 1.486 400 0.0
2274 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2275 panel_1.stl DIFFUSE TUMBLING 0.0 0.631 3.091 400 0.0
2276 antenna_2.stl SPECULAR TUMBLING 0.0 0.274 3.036 400 0.0
2278 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2279 panel_1.stl SOLAR TUMBLING 0.0 1.414 2.279 400 0.0
228 rod_3.stl DIFFUSE TUMBLING 0.0 1.711 0.695 400 0.0
2281 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.957 400 0.0
2282 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2283 panel_1.stl DIFFUSE TUMBLING 2.452 2.435 3.023 384 0.04
2284 antenna_2.stl SPECULAR STABLE 0.0 0.0 2.057 400 0.0
2285 antenna_1.stl SPECULAR TUMBLING 3.106 2.683 1.63 400 0.0
2286 rod_1.stl DIFFUSE STABLE 0.0 2.928 0.0 400 0.0
2287 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2288 panel_1.stl SOLAR TUMBLING 2.02 2.441 0.0 400 0.0
2289 panel_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
229 rod_3.stl DIFFUSE TUMBLING 0.616 0.0 2.443 400 0.0
2290 rod_2.stl DIFFUSE TUMBLING 1.067 0.603 1.315 400 0.0
2291 rod_1.stl DIFFUSE STABLE 0.0 0.868 0.0 400 0.0
2292 antenna_1.stl SPECULAR TUMBLING 1.959 1.955 0.0 400 0.0
2293 panel_3.stl SPECULAR TUMBLING 0.0 2.276 0.713 400 0.0
2294 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2295 rod_3.stl DIFFUSE TUMBLING 0.45 0.0 1.889 400 0.0
2296 cone_3.stl DIFFUSE TUMBLING 1.353 2.873 1.443 400 0.0
2297 panel_1.stl DIFFUSE TUMBLING 1.347 1.391 2.736 400 0.0
2298 rod_1.stl DIFFUSE TUMBLING 1.052 0.0 2.177 400 0.0
23 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2300 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2301 panel_3.stl DIFFUSE TUMBLING 0.0 1.783 2.807 400 0.0
2302 cone_3.stl DIFFUSE TUMBLING 3.031 0.396 2.454 400 0.0
2304 antenna_3.stl SPECULAR TUMBLING 1.958 0.0 0.94 400 0.0
2307 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
231 cone_1.stl DIFFUSE TUMBLING 0.0 0.955 2.261 400 0.0
2310 cone_1.stl DIFFUSE STABLE 0.0 0.0 2.047 400 0.0
2311 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 376 0.06
2312 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2315 bus_1.stl DIFFUSE TUMBLING 2.814 1.151 0.824 400 0.0
2316 panel_2.stl SPECULAR TUMBLING 1.855 1.125 0.829 400 0.0
2317 rod_3.stl DIFFUSE STABLE 0.843 0.0 0.0 400 0.0
2319 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2320 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2321 antenna_3.stl SPECULAR TUMBLING 1.221 2.587 1.141 394 0.015
2323 cone_2.stl DIFFUSE STABLE 0.0 1.489 0.0 400 0.0
2324 panel_3.stl DIFFUSE TUMBLING 2.27 0.0 2.092 400 0.0
2325 cone_3.stl DIFFUSE TUMBLING 1.746 0.0 0.529 400 0.0
2326 bus_1.stl DIFFUSE STABLE 0.911 0.0 0.0 400 0.0
2329 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 350 0.125
233 rod_3.stl DIFFUSE TUMBLING 2.141 2.789 0.0 400 0.0
2331 panel_3.stl DIFFUSE TUMBLING 0.737 2.233 1.08 400 0.0
2333 antenna_3.stl SPECULAR TUMBLING 3.12 1.989 0.0 400 0.0
2334 cone_1.stl DIFFUSE STABLE 1.78 0.0 0.0 400 0.0
2335 cone_3.stl DIFFUSE STABLE 0.0 1.935 0.0 400 0.0
2337 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2339 panel_2.stl SOLAR TUMBLING 0.648 0.788 0.815 400 0.0
234 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2342 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2343 antenna_1.stl SPECULAR STABLE 0.0 0.291 0.0 400 0.0
2344 cone_1.stl DIFFUSE TUMBLING 2.317 1.183 2.337 400 0.0
2345 cone_2.stl DIFFUSE TUMBLING 3.127 1.629 0.971 400 0.0
235 panel_3.stl SOLAR TUMBLING 1.753 1.475 0.0 400 0.0
2350 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2351 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.564 400 0.0
2352 antenna_2.stl SPECULAR STABLE 1.317 0.0 0.0 400 0.0
2354 antenna_3.stl SPECULAR TUMBLING 2.418 0.0 1.959 400 0.0
2355 panel_3.stl DIFFUSE TUMBLING 2.388 3.063 0.934 400 0.0
2357 rod_2.stl DIFFUSE TUMBLING 1.956 2.238 0.833 400 0.0
2358 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2359 antenna_3.stl SPECULAR TUMBLING 1.359 1.005 1.162 400 0.0
236 rod_1.stl DIFFUSE TUMBLING 1.955 3.017 2.468 400 0.0
2360 rod_2.stl DIFFUSE TUMBLING 2.715 0.841 0.95 400 0.0
2361 cone_1.stl DIFFUSE TUMBLING 1.14 0.717 2.261 400 0.0
2362 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2364 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2365 panel_2.stl SOLAR TUMBLING 0.0 2.044 1.507 400 0.0
2368 panel_3.stl SPECULAR TUMBLING 0.0 0.387 2.179 400 0.0
2369 cone_1.stl DIFFUSE STABLE 0.0 0.346 0.0 400 0.0
237 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2370 panel_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2371 bus_2.stl DIFFUSE STABLE 0.0 0.673 0.0 400 0.0
2372 panel_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2373 panel_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2374 panel_1.stl SOLAR TUMBLING 1.553 0.399 1.934 370 0.075
2375 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2376 rod_3.stl DIFFUSE TUMBLING 1.158 1.38 2.458 400 0.0
2377 rod_2.stl DIFFUSE STABLE 3.079 0.0 0.0 400 0.0
2380 cone_2.stl DIFFUSE TUMBLING 2.395 1.837 1.956 357 0.107
2382 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2383 antenna_2.stl SPECULAR TUMBLING 0.906 0.559 0.91 400 0.0
2384 panel_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2386 panel_3.stl SPECULAR TUMBLING 0.0 2.79 1.527 354 0.115
2387 rod_1.stl DIFFUSE STABLE 0.0 0.983 0.0 400 0.0
2388 cone_2.stl DIFFUSE TUMBLING 2.551 0.819 0.0 400 0.0
2389 bus_1.stl DIFFUSE STABLE 0.0 2.977 0.0 400 0.0
239 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2390 panel_1.stl SPECULAR TUMBLING 0.22 2.128 0.0 400 0.0
2391 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2392 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2393 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2394 rod_1.stl DIFFUSE TUMBLING 0.0 1.94 1.851 400 0.0
2396 cone_1.stl DIFFUSE TUMBLING 1.492 2.337 0.99 400 0.0
2397 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
24 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2401 panel_2.stl SOLAR STABLE 0.0 2.182 0.0 361 0.098
2402 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 390 0.025
2403 cone_3.stl DIFFUSE STABLE 0.604 0.0 0.0 400 0.0
2405 rod_1.stl DIFFUSE TUMBLING 0.876 0.228 1.023 400 0.0
2407 bus_3.stl DIFFUSE TUMBLING 1.931 0.24 2.442 400 0.0
241 cone_1.stl DIFFUSE TUMBLING 0.0 1.765 1.91 400 0.0
2410 panel_1.stl DIFFUSE TUMBLING 1.245 2.65 1.273 400 0.0
2411 bus_1.stl DIFFUSE TUMBLING 2.642 0.0 2.747 400 0.0
2412 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2416 rod_2.stl DIFFUSE STABLE 0.0 3.076 0.0 400 0.0
2417 bus_2.stl DIFFUSE TUMBLING 1.683 1.264 2.167 400 0.0
2419 bus_1.stl DIFFUSE TUMBLING 1.438 0.0 2.369 391 0.022
242 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2420 cone_1.stl DIFFUSE TUMBLING 0.0 1.196 2.336 400 0.0
2422 panel_1.stl SPECULAR STABLE 0.0 0.0 1.556 400 0.0
2424 panel_1.stl SOLAR STABLE 0.0 0.0 2.561 400 0.0
2425 rod_1.stl DIFFUSE STABLE 0.0 0.0 2.797 400 0.0
2426 antenna_3.stl SPECULAR TUMBLING 0.75 2.591 3.061 400 0.0
2427 antenna_1.stl SPECULAR TUMBLING 0.304 0.5 0.446 370 0.075
243 panel_2.stl DIFFUSE STABLE 0.0 2.198 0.0 400 0.0
2431 panel_2.stl DIFFUSE STABLE 0.0 0.0 1.321 400 0.0
2432 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2437 panel_1.stl DIFFUSE STABLE 0.0 2.102 0.0 400 0.0
2438 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2439 antenna_3.stl SPECULAR TUMBLING 0.352 2.599 2.663 400 0.0
244 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.597 400 0.0
2440 panel_1.stl SOLAR TUMBLING 0.0 2.071 3.028 400 0.0
2441 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2442 panel_1.stl DIFFUSE STABLE 2.793 0.0 0.0 400 0.0
2443 rod_1.stl DIFFUSE TUMBLING 1.175 2.992 2.995 400 0.0
2445 rod_2.stl DIFFUSE TUMBLING 2.68 1.188 0.331 400 0.0
2446 panel_1.stl SPECULAR STABLE 0.0 0.0 0.0 368 0.08
2447 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2449 panel_1.stl DIFFUSE TUMBLING 2.109 1.25 2.802 400 0.0
2452 bus_2.stl DIFFUSE TUMBLING 0.0 0.518 2.02 400 0.0
2454 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2456 rod_1.stl DIFFUSE TUMBLING 0.0 0.641 0.526 400 0.0
2457 bus_3.stl DIFFUSE TUMBLING 1.219 3.127 2.447 400 0.0
2459 panel_3.stl SPECULAR TUMBLING 1.247 1.197 2.33 400 0.0
2460 cone_2.stl DIFFUSE TUMBLING 1.663 0.0 2.084 400 0.0
2461 panel_1.stl SPECULAR TUMBLING 0.514 1.773 1.292 400 0.0
2462 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2468 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
247 rod_1.stl DIFFUSE TUMBLING 1.643 0.912 2.584 400 0.0
2470 bus_3.stl DIFFUSE TUMBLING 2.743 0.0 0.694 400 0.0
2471 bus_3.stl DIFFUSE TUMBLING 0.666 0.0 1.506 400 0.0
2472 cone_1.stl DIFFUSE TUMBLING 0.504 0.0 0.572 400 0.0
2473 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.3 400 0.0
2474 rod_1.stl DIFFUSE TUMBLING 1.029 2.392 0.0 400 0.0
2475 panel_2.stl SOLAR STABLE 0.0 3.106 0.0 400 0.0
2476 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2477 bus_1.stl DIFFUSE TUMBLING 0.0 2.068 0.271 400 0.0
2478 cone_1.stl DIFFUSE TUMBLING 0.591 0.0 2.827 400 0.0
248 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2480 antenna_3.stl SPECULAR STABLE 0.665 0.0 0.0 400 0.0
2482 antenna_3.stl SPECULAR TUMBLING 0.956 1.443 2.622 400 0.0
2483 panel_1.stl SOLAR TUMBLING 0.875 0.0 1.044 400 0.0
2484 bus_1.stl DIFFUSE TUMBLING 0.551 1.112 2.472 400 0.0
2485 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2487 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2489 cone_1.stl DIFFUSE TUMBLING 2.296 2.157 1.935 400 0.0
249 panel_1.stl SOLAR TUMBLING 0.26 0.345 2.692 397 0.007
2490 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2492 panel_3.stl SOLAR TUMBLING 0.582 0.0 2.251 400 0.0
2493 antenna_3.stl SPECULAR TUMBLING 2.611 1.4 0.0 400 0.0
2494 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2495 antenna_3.stl SPECULAR STABLE 0.0 0.0 1.005 400 0.0
2496 rod_2.stl DIFFUSE TUMBLING 0.0 1.355 2.999 400 0.0
2497 bus_3.stl DIFFUSE TUMBLING 0.0 2.58 2.325 400 0.0
2498 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2499 cone_1.stl DIFFUSE TUMBLING 2.46 0.0 2.124 400 0.0
25 panel_2.stl SOLAR TUMBLING 2.925 0.911 0.572 400 0.0
250 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 372 0.07
2500 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2501 bus_1.stl DIFFUSE TUMBLING 1.771 2.185 1.939 400 0.0
2502 rod_1.stl DIFFUSE TUMBLING 1.329 1.783 1.514 400 0.0
2503 rod_2.stl DIFFUSE TUMBLING 0.631 0.0 1.449 400 0.0
2504 bus_2.stl DIFFUSE TUMBLING 2.899 2.5 0.0 400 0.0
2505 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2506 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2507 panel_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2508 panel_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2509 bus_1.stl DIFFUSE STABLE 2.89 0.0 0.0 400 0.0
251 cone_3.stl DIFFUSE TUMBLING 0.674 1.679 0.0 400 0.0
2510 bus_1.stl DIFFUSE TUMBLING 0.0 0.718 1.167 400 0.0
2513 antenna_1.stl SPECULAR TUMBLING 1.928 0.383 0.601 400 0.0
2514 bus_2.stl DIFFUSE TUMBLING 0.0 0.348 2.439 400 0.0
2515 panel_1.stl DIFFUSE STABLE 2.097 0.0 0.0 400 0.0
2516 bus_1.stl DIFFUSE TUMBLING 0.826 2.734 1.786 400 0.0
2517 antenna_3.stl SPECULAR TUMBLING 2.91 2.055 0.0 400 0.0
2520 cone_2.stl DIFFUSE STABLE 0.648 0.0 0.0 400 0.0
2521 panel_3.stl SPECULAR TUMBLING 0.0 1.635 1.404 400 0.0
2522 panel_2.stl SPECULAR STABLE 0.0 3.052 0.0 400 0.0
2523 panel_2.stl SPECULAR TUMBLING 0.0 3.118 2.909 400 0.0
2524 panel_3.stl DIFFUSE TUMBLING 0.582 2.192 1.982 400 0.0
2525 panel_2.stl SOLAR TUMBLING 0.0 2.103 1.069 400 0.0
2526 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.838 400 0.0
2527 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2528 antenna_1.stl SPECULAR TUMBLING 0.333 2.935 0.0 400 0.0
253 panel_2.stl SPECULAR TUMBLING 0.0 2.405 1.065 355 0.113
2530 cone_3.stl DIFFUSE STABLE 0.0 1.023 0.0 400 0.0
2531 panel_3.stl DIFFUSE TUMBLING 2.514 2.954 2.73 400 0.0
2532 rod_3.stl DIFFUSE TUMBLING 3.105 1.384 2.697 400 0.0
2533 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2534 cone_1.stl DIFFUSE STABLE 2.0 0.0 0.0 400 0.0
2536 antenna_1.stl SPECULAR TUMBLING 0.0 0.476 2.386 400 0.0
2538 panel_1.stl DIFFUSE TUMBLING 0.215 2.935 1.481 400 0.0
2539 rod_3.stl DIFFUSE STABLE 0.0 0.0 2.942 400 0.0
2540 rod_3.stl DIFFUSE TUMBLING 0.0 0.88 0.336 400 0.0
2541 cone_1.stl DIFFUSE TUMBLING 1.344 3.057 3.098 400 0.0
2542 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2543 bus_2.stl DIFFUSE TUMBLING 1.523 0.0 0.326 400 0.0
2544 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.475 400 0.0
2546 bus_3.stl DIFFUSE TUMBLING 0.0 1.431 0.6 400 0.0
2547 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.343 400 0.0
2548 antenna_2.stl SPECULAR TUMBLING 2.66 0.99 0.488 400 0.0
2549 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
255 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2551 rod_3.stl DIFFUSE TUMBLING 0.688 0.0 1.987 400 0.0
2553 panel_1.stl SOLAR TUMBLING 2.568 0.769 1.718 400 0.0
2555 cone_1.stl DIFFUSE TUMBLING 2.907 0.478 2.196 400 0.0
2559 panel_2.stl SOLAR STABLE 0.0 0.0 3.033 400 0.0
2560 cone_1.stl DIFFUSE STABLE 0.0 0.0 2.713 400 0.0
2561 bus_2.stl DIFFUSE STABLE 0.538 0.0 0.0 400 0.0
2562 panel_2.stl SPECULAR TUMBLING 0.707 1.174 2.362 400 0.0
2563 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2564 antenna_1.stl SPECULAR STABLE 0.0 0.0 3.031 400 0.0
2565 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 362 0.095
2566 panel_3.stl DIFFUSE TUMBLING 0.961 0.0 2.561 400 0.0
2568 cone_1.stl DIFFUSE STABLE 2.4 0.0 0.0 400 0.0
257 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2571 bus_3.stl DIFFUSE STABLE 0.0 0.0 1.077 400 0.0
2572 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2573 bus_1.stl DIFFUSE TUMBLING 2.171 0.703 2.917 400 0.0
258 bus_3.stl DIFFUSE STABLE 0.0 0.627 0.0 400 0.0
2581 cone_2.stl DIFFUSE STABLE 0.0 0.0 2.539 400 0.0
2582 bus_2.stl DIFFUSE TUMBLING 2.703 0.914 0.0 394 0.015
2584 cone_3.stl DIFFUSE STABLE 0.0 2.496 0.0 400 0.0
2585 antenna_1.stl SPECULAR TUMBLING 0.321 0.0 3.119 400 0.0
2586 antenna_3.stl SPECULAR TUMBLING 0.0 1.256 1.443 400 0.0
259 panel_1.stl SPECULAR TUMBLING 1.868 1.745 0.0 400 0.0
2590 panel_1.stl DIFFUSE STABLE 0.0 0.0 2.797 400 0.0
2591 rod_2.stl DIFFUSE TUMBLING 0.982 2.804 1.356 400 0.0
2593 bus_1.stl DIFFUSE TUMBLING 0.383 0.631 2.926 400 0.0
2594 cone_1.stl DIFFUSE TUMBLING 2.488 2.929 1.655 400 0.0
2595 panel_3.stl DIFFUSE TUMBLING 0.657 1.384 2.785 400 0.0
2597 rod_3.stl DIFFUSE STABLE 0.0 2.906 0.0 400 0.0
2599 panel_2.stl SPECULAR TUMBLING 0.0 1.457 1.175 400 0.0
26 rod_1.stl DIFFUSE STABLE 2.889 0.0 0.0 400 0.0
260 cone_2.stl DIFFUSE TUMBLING 0.0 3.108 1.709 400 0.0
2600 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2601 antenna_2.stl SPECULAR STABLE 0.0 0.0 1.946 400 0.0
2603 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 367 0.083
2605 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2606 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2608 cone_3.stl DIFFUSE STABLE 0.0 0.0 1.734 400 0.0
2609 panel_1.stl SPECULAR TUMBLING 1.411 2.91 0.939 400 0.0
261 rod_3.stl DIFFUSE TUMBLING 1.188 0.776 0.225 400 0.0
2610 panel_2.stl DIFFUSE STABLE 0.0 0.0 3.104 400 0.0
2611 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2612 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2613 cone_3.stl DIFFUSE TUMBLING 0.0 2.66 2.824 400 0.0
2614 bus_3.stl DIFFUSE STABLE 0.0 0.467 0.0 400 0.0
2617 panel_2.stl SPECULAR STABLE 0.307 0.0 0.0 400 0.0
2619 rod_1.stl DIFFUSE TUMBLING 2.713 0.542 0.587 400 0.0
262 antenna_1.stl SPECULAR STABLE 0.0 0.0 1.119 400 0.0
2620 panel_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2621 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2622 cone_1.stl DIFFUSE TUMBLING 2.852 1.653 1.104 400 0.0
2623 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2624 bus_2.stl DIFFUSE STABLE 0.0 1.217 0.0 400 0.0
2625 antenna_1.stl SPECULAR TUMBLING 0.0 2.234 1.208 400 0.0
2628 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2630 antenna_2.stl SPECULAR TUMBLING 2.153 2.141 2.094 400 0.0
2634 bus_3.stl DIFFUSE STABLE 0.0 2.391 0.0 400 0.0
2636 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
264 panel_1.stl DIFFUSE TUMBLING 0.927 0.0 0.48 400 0.0
2642 cone_1.stl DIFFUSE TUMBLING 2.715 0.0 1.629 400 0.0
2643 antenna_2.stl SPECULAR TUMBLING 1.47 2.146 1.864 400 0.0
2644 cone_1.stl DIFFUSE TUMBLING 0.0 0.985 0.941 400 0.0
2645 bus_3.stl DIFFUSE STABLE 0.0 0.0 2.634 400 0.0
2646 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2647 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 375 0.062
2649 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2650 cone_2.stl DIFFUSE TUMBLING 1.346 3.102 1.003 400 0.0
2652 panel_1.stl SPECULAR TUMBLING 0.0 0.983 1.728 400 0.0
2653 antenna_1.stl SPECULAR TUMBLING 0.646 1.799 0.0 400 0.0
2654 antenna_1.stl SPECULAR TUMBLING 1.914 0.0 2.681 400 0.0
2655 panel_3.stl SOLAR TUMBLING 0.997 1.061 0.0 400 0.0
2656 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2657 bus_2.stl DIFFUSE TUMBLING 2.86 1.151 2.045 400 0.0
2658 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2659 rod_3.stl DIFFUSE TUMBLING 1.531 0.0 0.522 400 0.0
266 rod_2.stl DIFFUSE TUMBLING 0.986 1.119 0.0 400 0.0
2660 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2661 antenna_3.stl SPECULAR TUMBLING 0.412 0.0 0.327 400 0.0
2662 cone_1.stl DIFFUSE STABLE 2.976 0.0 0.0 400 0.0
2663 cone_3.stl DIFFUSE TUMBLING 1.05 2.736 0.0 400 0.0
2664 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 362 0.095
2665 cone_1.stl DIFFUSE TUMBLING 0.0 2.413 1.271 400 0.0
2666 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2667 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
267 antenna_2.stl SPECULAR TUMBLING 0.661 1.73 0.0 400 0.0
2670 panel_3.stl SOLAR TUMBLING 2.517 1.333 0.252 400 0.0
2671 rod_1.stl DIFFUSE STABLE 1.723 0.0 0.0 400 0.0
2675 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2676 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2677 rod_1.stl DIFFUSE TUMBLING 2.975 1.131 0.0 400 0.0
2678 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2679 bus_1.stl DIFFUSE TUMBLING 0.649 0.835 3.007 400 0.0
268 antenna_2.stl SPECULAR TUMBLING 0.962 0.891 0.272 400 0.0
2680 bus_3.stl DIFFUSE TUMBLING 0.0 0.465 1.535 400 0.0
2681 panel_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2682 rod_2.stl DIFFUSE TUMBLING 0.392 0.617 0.0 400 0.0
2683 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2685 cone_3.stl DIFFUSE TUMBLING 0.411 1.102 0.996 400 0.0
2686 bus_3.stl DIFFUSE TUMBLING 1.16 0.701 2.225 400 0.0
2687 antenna_3.stl SPECULAR TUMBLING 2.636 2.614 1.563 400 0.0
2688 cone_2.stl DIFFUSE TUMBLING 1.062 2.673 0.459 400 0.0
269 bus_3.stl DIFFUSE STABLE 0.0 1.091 0.0 400 0.0
2692 antenna_3.stl SPECULAR STABLE 0.0 0.994 0.0 400 0.0
2693 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
2694 rod_2.stl DIFFUSE TUMBLING 2.045 1.95 0.0 400 0.0
2695 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.99 400 0.0
2696 antenna_2.stl SPECULAR TUMBLING 1.74 1.673 1.842 400 0.0
2697 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2698 bus_1.stl DIFFUSE TUMBLING 2.263 1.154 0.0 400 0.0
2699 rod_1.stl DIFFUSE TUMBLING 1.025 0.0 3.064 400 0.0
27 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
270 cone_1.stl DIFFUSE TUMBLING 2.25 0.0 2.567 400 0.0
2701 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2702 panel_2.stl SPECULAR TUMBLING 0.0 0.381 2.126 392 0.02
2704 antenna_2.stl SPECULAR TUMBLING 1.41 0.0 1.97 400 0.0
2705 panel_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
2706 bus_2.stl DIFFUSE TUMBLING 0.318 2.751 1.781 400 0.0
2708 antenna_3.stl SPECULAR TUMBLING 3.064 2.691 0.412 391 0.022
