Track Object Material Regime X_Rate Y_Rate Z_Rate Original_Length Pad
2820 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2821 cone_2.stl DIFFUSE TUMBLING 0.0 2.291 2.118 344 -0.147
2823 panel_3.stl DIFFUSE TUMBLING 2.332 0.737 2.735 400 -0.333
2824 bus_1.stl DIFFUSE STABLE 0.0 0.863 0.0 400 -0.333
2825 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 305 -0.017
2827 bus_1.stl DIFFUSE STABLE 1.202 0.0 0.0 400 -0.333
2828 bus_1.stl DIFFUSE TUMBLING 0.506 0.73 1.187 400 -0.333
2829 bus_1.stl DIFFUSE STABLE 0.0 0.609 0.0 400 -0.333
283 cone_1.stl DIFFUSE TUMBLING 2.289 0.787 2.534 395 -0.317
2830 panel_2.stl SOLAR STABLE 0.0 0.0 0.0 400 -0.333
2831 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2832 panel_1.stl SOLAR STABLE 2.513 0.0 0.0 389 -0.297
2833 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2834 panel_2.stl DIFFUSE TUMBLING 0.483 1.864 3.138 300 0.0
2836 panel_1.stl SOLAR TUMBLING 0.588 2.864 0.0 368 -0.227
2837 bus_3.stl DIFFUSE TUMBLING 0.844 0.217 0.0 400 -0.333
2838 bus_3.stl DIFFUSE TUMBLING 2.574 2.726 0.0 266 0.113
2839 antenna_1.stl SPECULAR TUMBLING 2.277 0.0 0.413 400 -0.333
284 panel_1.stl DIFFUSE TUMBLING 0.0 1.752 2.719 400 -0.333
2840 panel_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
2841 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
2843 cone_3.stl DIFFUSE TUMBLING 1.282 1.001 2.375 400 -0.333
2844 rod_3.stl DIFFUSE TUMBLING 2.345 2.843 0.0 400 -0.333
2845 bus_1.stl DIFFUSE TUMBLING 1.675 2.02 0.643 372 -0.24
2846 antenna_1.stl SPECULAR STABLE 0.0 2.133 0.0 400 -0.333
2848 rod_2.stl DIFFUSE TUMBLING 2.883 1.802 0.871 400 -0.333
2849 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
285 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2850 panel_2.stl SPECULAR TUMBLING 2.712 2.444 1.779 400 -0.333
2851 rod_3.stl DIFFUSE TUMBLING 2.195 0.0 2.195 400 -0.333
2852 panel_2.stl SPECULAR TUMBLING 2.097 2.74 1.313 400 -0.333
2854 panel_2.stl SOLAR STABLE 0.0 1.316 0.0 400 -0.333
2857 antenna_1.stl SPECULAR TUMBLING 1.122 2.547 1.666 400 -0.333
2859 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2860 antenna_3.stl SPECULAR TUMBLING 1.077 0.0 2.775 400 -0.333
2861 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 380 -0.267
2864 panel_2.stl SPECULAR TUMBLING 1.828 2.603 0.0 400 -0.333
2868 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 254 0.153
2869 antenna_3.stl SPECULAR TUMBLING 1.64 0.868 0.65 400 -0.333
287 cone_3.stl DIFFUSE TUMBLING 0.0 1.339 0.981 309 -0.03
2870 antenna_3.stl SPECULAR TUMBLING 1.176 1.216 1.527 400 -0.333
2871 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2874 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
2875 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 267 0.11
2876 rod_3.stl DIFFUSE TUMBLING 2.78 1.261 2.485 400 -0.333
2878 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
288 bus_2.stl DIFFUSE TUMBLING 0.531 2.456 0.0 400 -0.333
2880 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 373 -0.243
2881 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2885 cone_3.stl DIFFUSE TUMBLING 0.0 2.345 0.725 400 -0.333
2887 panel_2.stl SOLAR STABLE 1.086 0.0 0.0 400 -0.333
2888 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2889 panel_3.stl SOLAR STABLE 1.528 0.0 0.0 400 -0.333
2890 antenna_3.stl SPECULAR TUMBLING 0.913 1.244 0.0 400 -0.333
2891 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2892 cone_3.stl DIFFUSE TUMBLING 1.034 0.0 0.858 400 -0.333
2893 cone_3.stl DIFFUSE STABLE 0.0 0.0 1.78 400 -0.333
2894 panel_3.stl DIFFUSE STABLE 0.0 0.0 2.832 400 -0.333
2895 rod_3.stl DIFFUSE TUMBLING 1.648 1.265 2.477 400 -0.333
2897 panel_1.stl SOLAR TUMBLING 2.824 0.641 2.914 400 -0.333
2898 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2899 panel_2.stl DIFFUSE TUMBLING 3.002 0.564 0.0 400 -0.333
29 rod_2.stl DIFFUSE TUMBLING 2.788 2.464 0.0 400 -0.333
290 antenna_3.stl SPECULAR TUMBLING 1.671 0.657 0.944 400 -0.333
2900 cone_2.stl DIFFUSE TUMBLING 0.907 1.826 0.892 400 -0.333
2902 panel_1.stl SOLAR STABLE 0.0 0.0 2.772 400 -0.333
2903 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2904 cone_3.stl DIFFUSE TUMBLING 2.343 0.334 1.219 400 -0.333
2905 antenna_1.stl SPECULAR TUMBLING 0.0 0.721 1.813 400 -0.333
2906 bus_1.stl DIFFUSE STABLE 0.0 1.437 0.0 400 -0.333
2908 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 254 0.153
2910 bus_3.stl DIFFUSE TUMBLING 0.0 2.006 0.63 400 -0.333
2911 cone_3.stl DIFFUSE STABLE 0.0 0.0 1.886 400 -0.333
2912 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
2914 panel_2.stl SOLAR TUMBLING 1.826 1.602 1.491 400 -0.333
2915 panel_1.stl DIFFUSE STABLE 0.0 1.292 0.0 400 -0.333
2916 panel_3.stl SPECULAR TUMBLING 1.09 2.157 1.043 400 -0.333
2917 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2918 cone_2.stl DIFFUSE TUMBLING 2.041 1.272 2.092 400 -0.333
2919 bus_1.stl DIFFUSE STABLE 0.696 0.0 0.0 400 -0.333
2920 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2921 bus_2.stl DIFFUSE TUMBLING 1.411 0.0 0.242 400 -0.333
2922 rod_3.stl DIFFUSE TUMBLING 3.037 0.0 3.043 400 -0.333
2923 bus_3.stl DIFFUSE TUMBLING 0.323 0.713 2.977 400 -0.333
2924 antenna_3.stl SPECULAR STABLE 0.0 2.72 0.0 400 -0.333
2925 bus_2.stl DIFFUSE TUMBLING 1.346 1.555 0.303 278 0.073
2927 panel_1.stl SOLAR STABLE 2.771 0.0 0.0 317 -0.057
2929 panel_3.stl SPECULAR TUMBLING 0.984 1.405 0.0 400 -0.333
293 antenna_2.stl SPECULAR TUMBLING 0.922 0.484 0.0 400 -0.333
2930 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2933 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2934 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.974 400 -0.333
2935 rod_1.stl DIFFUSE TUMBLING 0.779 0.0 1.325 400 -0.333
2937 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2938 antenna_1.stl SPECULAR TUMBLING 1.554 0.336 2.876 400 -0.333
2939 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 331 -0.103
2940 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2941 antenna_3.stl SPECULAR STABLE 0.741 0.0 0.0 346 -0.153
2943 panel_2.stl DIFFUSE TUMBLING 1.546 1.508 2.734 400 -0.333
2944 cone_1.stl DIFFUSE TUMBLING 1.442 1.748 1.673 400 -0.333
2945 rod_3.stl DIFFUSE TUMBLING 0.731 1.559 0.0 259 0.137
2948 antenna_1.stl SPECULAR TUMBLING 0.0 2.081 1.69 400 -0.333
2949 rod_3.stl DIFFUSE TUMBLING 0.0 1.424 0.685 400 -0.333
2951 panel_1.stl SPECULAR TUMBLING 0.0 3.092 2.541 400 -0.333
2952 panel_1.stl DIFFUSE TUMBLING 1.624 2.121 0.519 400 -0.333
2953 rod_1.stl DIFFUSE STABLE 0.0 0.0 2.115 400 -0.333
2954 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 284 0.053
2955 rod_2.stl DIFFUSE STABLE 0.0 1.689 0.0 400 -0.333
2956 antenna_1.stl SPECULAR TUMBLING 1.545 1.354 0.928 400 -0.333
2957 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2958 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
296 rod_3.stl DIFFUSE TUMBLING 0.0 2.025 0.838 303 -0.01
2961 bus_3.stl DIFFUSE STABLE 3.1 0.0 0.0 400 -0.333
2963 rod_1.stl DIFFUSE TUMBLING 2.208 3.121 0.0 274 0.087
2964 antenna_3.stl SPECULAR STABLE 0.21 0.0 0.0 400 -0.333
2965 rod_1.stl DIFFUSE TUMBLING 0.302 0.59 0.711 400 -0.333
2967 panel_2.stl SPECULAR TUMBLING 0.905 0.0 2.123 400 -0.333
2968 antenna_1.stl SPECULAR TUMBLING 2.025 1.341 1.733 400 -0.333
2969 cone_2.stl DIFFUSE STABLE 0.0 0.0 2.93 400 -0.333
297 antenna_3.stl SPECULAR STABLE 0.0 0.0 2.76 400 -0.333
2970 antenna_3.stl SPECULAR STABLE 2.343 0.0 0.0 400 -0.333
2972 antenna_1.stl SPECULAR TUMBLING 0.0 1.569 2.336 400 -0.333
2973 bus_3.stl DIFFUSE STABLE 0.0 2.704 0.0 400 -0.333
2975 bus_1.stl DIFFUSE TUMBLING 1.521 2.78 2.787 400 -0.333
2976 bus_1.stl DIFFUSE STABLE 0.0 2.157 0.0 400 -0.333
2978 rod_2.stl DIFFUSE STABLE 0.0 1.967 0.0 400 -0.333
2979 cone_3.stl DIFFUSE TUMBLING 0.568 0.233 2.133 400 -0.333
298 cone_1.stl DIFFUSE STABLE 1.162 0.0 0.0 400 -0.333
2980 rod_2.stl DIFFUSE TUMBLING 0.333 0.0 2.738 400 -0.333
2981 antenna_2.stl SPECULAR TUMBLING 1.48 2.247 2.488 400 -0.333
2982 cone_1.stl DIFFUSE TUMBLING 0.0 2.186 1.746 400 -0.333
2985 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 313 -0.043
2988 panel_2.stl DIFFUSE TUMBLING 1.154 0.747 1.296 400 -0.333
299 rod_3.stl DIFFUSE TUMBLING 2.588 0.0 2.999 400 -0.333
2991 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2992 rod_3.stl DIFFUSE STABLE 1.226 0.0 0.0 303 -0.01
2994 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
2995 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
2996 panel_2.stl SOLAR TUMBLING 1.621 2.534 2.615 400 -0.333
2997 rod_1.stl DIFFUSE STABLE 2.077 0.0 0.0 400 -0.333
2999 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 332 -0.107
3 panel_2.stl SOLAR TUMBLING 0.596 0.653 0.459 400 -0.333
30 antenna_1.stl SPECULAR TUMBLING 1.121 0.0 0.483 400 -0.333
300 panel_3.stl SOLAR TUMBLING 0.374 1.737 2.822 388 -0.293
3000 panel_1.stl SPECULAR TUMBLING 2.018 2.399 0.0 400 -0.333
3002 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3003 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3004 cone_1.stl DIFFUSE TUMBLING 2.935 1.133 0.0 257 0.143
3005 bus_3.stl DIFFUSE TUMBLING 2.211 2.407 1.164 276 0.08
3006 antenna_2.stl SPECULAR STABLE 0.0 0.0 2.276 400 -0.333
3007 panel_1.stl SOLAR STABLE 0.0 0.0 0.0 400 -0.333
3009 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3010 bus_2.stl DIFFUSE STABLE 2.537 0.0 0.0 400 -0.333
3011 antenna_2.stl SPECULAR TUMBLING 1.586 0.722 2.458 400 -0.333
3012 cone_2.stl DIFFUSE TUMBLING 0.762 0.0 0.929 400 -0.333
3014 antenna_2.stl SPECULAR TUMBLING 2.788 1.052 0.39 400 -0.333
3015 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3016 antenna_1.stl SPECULAR TUMBLING 1.972 0.951 0.624 400 -0.333
3017 rod_2.stl DIFFUSE TUMBLING 0.0 2.744 1.426 337 -0.123
3018 antenna_2.stl SPECULAR TUMBLING 2.582 0.935 0.0 400 -0.333
3019 panel_3.stl SPECULAR STABLE 0.0 0.286 0.0 254 0.153
302 panel_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3022 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3025 bus_2.stl DIFFUSE TUMBLING 0.686 2.675 0.445 400 -0.333
3026 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3027 cone_2.stl DIFFUSE TUMBLING 1.795 2.374 1.424 400 -0.333
3028 panel_1.stl SPECULAR TUMBLING 2.597 0.0 1.878 278 0.073
3029 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
303 cone_3.stl DIFFUSE STABLE 0.0 2.941 0.0 400 -0.333
3031 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3033 panel_1.stl SPECULAR STABLE 0.0 0.0 0.0 338 -0.127
3034 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3036 panel_2.stl SOLAR TUMBLING 0.0 1.792 2.999 323 -0.077
3038 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3040 cone_2.stl DIFFUSE TUMBLING 1.53 1.965 0.0 400 -0.333
3041 cone_2.stl DIFFUSE TUMBLING 2.169 1.392 1.119 400 -0.333
3042 antenna_2.stl SPECULAR TUMBLING 1.394 0.0 1.717 400 -0.333
3044 bus_2.stl DIFFUSE TUMBLING 0.95 2.993 1.644 400 -0.333
3045 antenna_3.stl SPECULAR TUMBLING 0.929 1.654 0.0 400 -0.333
3046 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3047 bus_3.stl DIFFUSE STABLE 0.0 1.398 0.0 400 -0.333
3049 panel_3.stl SPECULAR TUMBLING 2.946 1.96 0.877 400 -0.333
305 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3050 bus_1.stl DIFFUSE TUMBLING 1.055 0.782 2.46 400 -0.333
3051 panel_2.stl DIFFUSE TUMBLING 0.629 0.0 0.58 400 -0.333
3052 antenna_3.stl SPECULAR TUMBLING 0.999 3.04 0.0 400 -0.333
3053 antenna_1.stl SPECULAR TUMBLING 0.521 2.063 0.714 400 -0.333
3056 cone_3.stl DIFFUSE STABLE 0.53 0.0 0.0 400 -0.333
3057 cone_3.stl DIFFUSE TUMBLING 0.0 1.949 2.241 400 -0.333
3058 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3059 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3060 cone_2.stl DIFFUSE STABLE 0.0 0.0 1.142 389 -0.297
3061 rod_3.stl DIFFUSE STABLE 0.0 0.0 1.324 290 0.033
3062 antenna_2.stl SPECULAR TUMBLING 2.655 2.258 0.0 400 -0.333
3065 rod_1.stl DIFFUSE TUMBLING 0.906 0.753 0.0 400 -0.333
3066 rod_1.stl DIFFUSE STABLE 1.093 0.0 0.0 400 -0.333
3067 bus_2.stl DIFFUSE STABLE 0.0 0.787 0.0 400 -0.333
3068 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3069 antenna_2.stl SPECULAR TUMBLING 2.146 1.499 1.885 287 0.043
307 antenna_2.stl SPECULAR STABLE 0.0 2.44 0.0 357 -0.19
3071 cone_3.stl DIFFUSE STABLE 2.267 0.0 0.0 400 -0.333
3072 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3074 panel_3.stl SOLAR TUMBLING 3.018 0.0 0.495 317 -0.057
3075 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3076 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 299 0.003
3079 rod_1.stl DIFFUSE TUMBLING 3.054 0.0 0.25 400 -0.333
308 bus_1.stl DIFFUSE STABLE 0.0 2.777 0.0 371 -0.237
3081 panel_1.stl SPECULAR STABLE 0.0 2.017 0.0 400 -0.333
3082 panel_2.stl SOLAR TUMBLING 0.326 0.329 2.268 341 -0.137
3083 bus_3.stl DIFFUSE TUMBLING 0.813 0.0 0.647 400 -0.333
3084 panel_3.stl DIFFUSE TUMBLING 0.778 0.857 0.0 400 -0.333
3086 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 334 -0.113
3088 bus_1.stl DIFFUSE TUMBLING 1.883 2.86 2.973 400 -0.333
309 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3090 rod_3.stl DIFFUSE TUMBLING 0.434 1.225 0.0 400 -0.333
3091 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3092 panel_3.stl SOLAR TUMBLING 2.053 0.449 2.401 303 -0.01
3093 panel_1.stl SOLAR STABLE 0.0 2.301 0.0 330 -0.1
3094 bus_2.stl DIFFUSE TUMBLING 1.588 2.988 0.72 400 -0.333
3095 antenna_2.stl SPECULAR TUMBLING 0.0 0.456 3.058 396 -0.32
3096 antenna_1.stl SPECULAR TUMBLING 1.635 1.495 1.067 400 -0.333
3097 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 301 -0.003
31 cone_2.stl DIFFUSE TUMBLING 1.408 2.4 0.977 400 -0.333
310 rod_1.stl DIFFUSE TUMBLING 1.474 2.079 0.0 400 -0.333
3101 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 332 -0.107
3102 cone_3.stl DIFFUSE TUMBLING 2.816 1.542 1.912 400 -0.333
3103 panel_2.stl SOLAR STABLE 0.0 1.357 0.0 400 -0.333
3105 rod_2.stl DIFFUSE TUMBLING 2.782 0.793 0.0 325 -0.083
3106 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3107 bus_2.stl DIFFUSE TUMBLING 1.936 2.163 0.0 379 -0.263
3108 rod_1.stl DIFFUSE STABLE 0.0 0.0 2.498 400 -0.333
3109 cone_1.stl DIFFUSE TUMBLING 0.385 1.878 1.073 387 -0.29
3111 antenna_1.stl SPECULAR TUMBLING 1.28 0.409 2.482 400 -0.333
3112 cone_3.stl DIFFUSE STABLE 0.272 0.0 0.0 400 -0.333
3115 rod_1.stl DIFFUSE STABLE 0.0 2.718 0.0 309 -0.03
3116 cone_2.stl DIFFUSE TUMBLING 0.0 1.769 0.701 400 -0.333
3117 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.798 261 0.13
3118 antenna_3.stl SPECULAR TUMBLING 0.746 0.0 2.674 400 -0.333
3119 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
312 bus_2.stl DIFFUSE TUMBLING 0.434 1.425 0.332 400 -0.333
3120 antenna_2.stl SPECULAR TUMBLING 0.543 1.963 0.346 400 -0.333
3123 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 379 -0.263
3125 bus_3.stl DIFFUSE TUMBLING 1.053 0.513 1.668 360 -0.2
3127 panel_1.stl SOLAR STABLE 0.0 3.008 0.0 386 -0.287
3129 antenna_2.stl SPECULAR STABLE 0.0 3.117 0.0 400 -0.333
313 bus_2.stl DIFFUSE TUMBLING 2.969 0.317 3.058 400 -0.333
3131 rod_3.stl DIFFUSE TUMBLING 1.626 0.0 3.127 400 -0.333
3132 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3134 cone_2.stl DIFFUSE TUMBLING 2.206 2.743 0.0 400 -0.333
3135 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3136 panel_1.stl SPECULAR TUMBLING 1.239 2.585 0.0 315 -0.05
3137 cone_2.stl DIFFUSE TUMBLING 0.779 0.0 1.989 400 -0.333
3138 antenna_2.stl SPECULAR STABLE 0.0 0.226 0.0 400 -0.333
314 antenna_2.stl SPECULAR TUMBLING 2.593 1.043 2.907 400 -0.333
3141 rod_3.stl DIFFUSE STABLE 1.007 0.0 0.0 370 -0.233
3142 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 334 -0.113
3144 cone_1.stl DIFFUSE TUMBLING 2.861 0.0 1.866 384 -0.28
3145 cone_2.stl DIFFUSE STABLE 0.0 0.0 2.55 400 -0.333
3146 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3147 rod_2.stl DIFFUSE TUMBLING 0.641 1.171 1.495 400 -0.333
3148 antenna_1.stl SPECULAR TUMBLING 0.671 0.0 1.446 400 -0.333
315 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3151 cone_3.stl DIFFUSE TUMBLING 0.0 1.66 2.11 400 -0.333
3152 rod_2.stl DIFFUSE TUMBLING 0.0 0.279 2.63 400 -0.333
3153 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 310 -0.033
3154 antenna_3.stl SPECULAR STABLE 2.106 0.0 0.0 400 -0.333
3155 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3157 panel_1.stl DIFFUSE TUMBLING 3.094 0.245 0.216 400 -0.333
3158 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
316 antenna_3.stl SPECULAR TUMBLING 2.026 2.899 1.193 400 -0.333
3160 bus_2.stl DIFFUSE TUMBLING 0.867 2.662 1.539 282 0.06
3161 rod_3.stl DIFFUSE STABLE 1.042 0.0 0.0 400 -0.333
3162 panel_1.stl SOLAR STABLE 0.0 0.764 0.0 400 -0.333
3163 cone_2.stl DIFFUSE TUMBLING 0.742 1.676 2.889 400 -0.333
3164 panel_2.stl SPECULAR TUMBLING 0.0 0.683 2.325 400 -0.333
3165 cone_2.stl DIFFUSE TUMBLING 2.652 0.0 0.263 400 -0.333
3167 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3168 bus_1.stl DIFFUSE TUMBLING 0.573 3.057 0.436 400 -0.333
317 bus_3.stl DIFFUSE TUMBLING 1.706 2.349 1.995 400 -0.333
3171 bus_2.stl DIFFUSE TUMBLING 2.153 0.0 0.794 400 -0.333
3174 rod_3.stl DIFFUSE STABLE 1.502 0.0 0.0 328 -0.093
3175 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3176 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3177 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 387 -0.29
3178 panel_3.stl SOLAR STABLE 0.0 0.0 0.0 400 -0.333
3179 panel_3.stl SOLAR STABLE 0.839 0.0 0.0 400 -0.333
318 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3180 panel_1.stl SOLAR STABLE 0.0 0.0 1.648 370 -0.233
3182 antenna_1.stl SPECULAR TUMBLING 0.0 1.294 2.873 400 -0.333
3184 antenna_1.stl SPECULAR TUMBLING 1.55 1.173 2.431 400 -0.333
3185 bus_3.stl DIFFUSE TUMBLING 2.706 1.383 0.0 400 -0.333
3186 bus_1.stl DIFFUSE TUMBLING 0.519 0.0 0.953 400 -0.333
3187 cone_2.stl DIFFUSE STABLE 0.0 0.0 2.917 400 -0.333
3188 antenna_2.stl SPECULAR TUMBLING 0.638 1.097 3.11 400 -0.333
3189 rod_1.stl DIFFUSE STABLE 0.0 0.0 1.018 400 -0.333
319 antenna_1.stl SPECULAR STABLE 0.0 0.0 2.734 400 -0.333
3190 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 361 -0.203
3192 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 323 -0.077
3193 rod_2.stl DIFFUSE STABLE 1.25 0.0 0.0 298 0.007
3194 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3196 panel_1.stl DIFFUSE TUMBLING 2.663 2.378 0.0 400 -0.333
3197 cone_1.stl DIFFUSE TUMBLING 2.098 0.0 0.9 400 -0.333
3198 antenna_3.stl SPECULAR TUMBLING 1.55 2.587 2.693 400 -0.333
32 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.651 400 -0.333
320 rod_1.stl DIFFUSE TUMBLING 2.244 0.0 1.827 397 -0.323
3200 rod_3.stl DIFFUSE TUMBLING 2.738 1.523 0.0 338 -0.127
3201 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3202 antenna_3.stl SPECULAR TUMBLING 1.2 2.682 1.218 400 -0.333
3203 cone_3.stl DIFFUSE TUMBLING 1.923 2.074 2.852 400 -0.333
3204 antenna_3.stl SPECULAR TUMBLING 1.475 1.586 2.557 400 -0.333
3205 cone_3.stl DIFFUSE TUMBLING 2.545 0.836 1.555 270 0.1
3206 panel_1.stl SOLAR TUMBLING 2.205 0.754 0.0 400 -0.333
3207 rod_3.stl DIFFUSE TUMBLING 1.294 0.891 2.677 400 -0.333
3209 panel_1.stl SOLAR TUMBLING 2.909 2.886 1.975 348 -0.16
3210 bus_2.stl DIFFUSE STABLE 0.0 1.959 0.0 400 -0.333
3212 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3213 cone_3.stl DIFFUSE STABLE 0.0 0.9 0.0 268 0.107
3214 bus_3.stl DIFFUSE TUMBLING 0.0 1.771 1.027 400 -0.333
3215 cone_3.stl DIFFUSE STABLE 0.0 3.094 0.0 286 0.047
3216 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3217 rod_1.stl DIFFUSE TUMBLING 2.659 2.362 1.214 400 -0.333
3218 panel_3.stl DIFFUSE TUMBLING 0.0 1.399 1.853 400 -0.333
3220 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
3221 panel_2.stl SPECULAR STABLE 0.0 0.0 0.897 400 -0.333
3224 rod_2.stl DIFFUSE STABLE 0.0 0.0 3.127 400 -0.333
3225 panel_3.stl DIFFUSE TUMBLING 0.575 0.0 1.719 400 -0.333
3226 rod_1.stl DIFFUSE STABLE 2.868 0.0 0.0 400 -0.333
3227 rod_1.stl DIFFUSE TUMBLING 2.477 0.25 0.0 400 -0.333
3228 cone_1.stl DIFFUSE TUMBLING 1.891 2.601 0.0 400 -0.333
3229 cone_1.stl DIFFUSE TUMBLING 2.676 2.364 2.417 400 -0.333
323 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
3230 antenna_1.stl SPECULAR TUMBLING 0.0 2.655 2.188 400 -0.333
3231 antenna_1.stl SPECULAR TUMBLING 2.304 2.997 1.871 349 -0.163
3233 rod_2.stl DIFFUSE TUMBLING 1.162 1.932 0.0 400 -0.333
3235 cone_2.stl DIFFUSE STABLE 2.241 0.0 0.0 400 -0.333
