Track Object Material Regime X_Rate Y_Rate Z_Rate Original_Length Pad
1890 rod_2.stl DIFFUSE TUMBLING 1.463 0.0 1.637 400 0.0
1891 bus_2.stl DIFFUSE TUMBLING 0.863 0.0 1.303 400 0.0
1897 panel_1.stl SOLAR TUMBLING 1.579 1.449 1.871 400 0.0
1901 panel_1.stl SOLAR TUMBLING 0.542 0.0 1.322 400 0.0
1902 antenna_2.stl SPECULAR TUMBLING 2.774 2.803 1.346 400 0.0
1906 cone_2.stl DIFFUSE TUMBLING 1.785 2.686 1.284 400 0.0
1909 cone_3.stl DIFFUSE TUMBLING 1.436 1.075 0.0 400 0.0
1911 rod_3.stl DIFFUSE TUMBLING 0.499 1.649 2.499 400 0.0
1918 bus_2.stl DIFFUSE TUMBLING 1.805 0.0 2.441 400 0.0
1919 panel_1.stl DIFFUSE TUMBLING 2.308 1.415 1.37 400 0.0
192 panel_2.stl SPECULAR TUMBLING 2.462 0.359 0.28 400 0.0
1922 bus_3.stl DIFFUSE TUMBLING 0.0 1.697 1.03 400 0.0
1930 panel_1.stl DIFFUSE TUMBLING 2.129 1.512 2.374 400 0.0
1931 antenna_2.stl SPECULAR TUMBLING 1.577 0.0 1.952 400 0.0
1932 cone_2.stl DIFFUSE TUMBLING 2.671 0.968 0.943 400 0.0
1939 panel_2.stl DIFFUSE TUMBLING 1.197 2.913 2.541 384 0.04
1940 bus_1.stl DIFFUSE TUMBLING 0.0 0.54 1.418 400 0.0
1941 cone_3.stl DIFFUSE TUMBLING 2.2 0.886 1.818 400 0.0
1943 bus_1.stl DIFFUSE TUMBLING 1.205 2.34 1.125 400 0.0
1944 bus_3.stl DIFFUSE TUMBLING 2.812 2.339 0.0 350 0.125
1946 cone_1.stl DIFFUSE TUMBLING 0.0 2.372 0.332 400 0.0
1948 antenna_1.stl SPECULAR TUMBLING 1.024 2.383 0.0 400 0.0
195 antenna_2.stl SPECULAR TUMBLING 0.0 0.553 2.553 400 0.0
1952 rod_3.stl DIFFUSE TUMBLING 0.481 0.602 0.0 400 0.0
1954 bus_2.stl DIFFUSE TUMBLING 0.0 1.132 2.922 400 0.0
1956 cone_1.stl DIFFUSE TUMBLING 1.784 1.317 2.392 400 0.0
1957 bus_1.stl DIFFUSE TUMBLING 0.907 0.639 1.324 400 0.0
1964 cone_3.stl DIFFUSE TUMBLING 3.111 0.687 2.647 400 0.0
1965 cone_1.stl DIFFUSE TUMBLING 0.0 0.784 2.434 400 0.0
1966 cone_3.stl DIFFUSE TUMBLING 0.652 2.925 0.0 400 0.0
1972 antenna_3.stl SPECULAR TUMBLING 3.107 3.016 0.515 400 0.0
1975 cone_3.stl DIFFUSE TUMBLING 1.19 0.712 1.951 400 0.0
1976 antenna_3.stl SPECULAR TUMBLING 0.0 0.978 0.947 400 0.0
198 antenna_1.stl SPECULAR TUMBLING 1.889 0.529 3.009 400 0.0
1980 cone_3.stl DIFFUSE TUMBLING 0.0 1.872 1.779 400 0.0
1981 panel_1.stl DIFFUSE TUMBLING 2.271 0.0 2.663 400 0.0
1983 cone_3.stl DIFFUSE TUMBLING 0.0 1.424 2.165 400 0.0
1984 antenna_1.stl SPECULAR TUMBLING 1.758 3.079 3.13 400 0.0
1987 rod_3.stl DIFFUSE TUMBLING 1.697 2.76 2.286 400 0.0
1989 antenna_2.stl SPECULAR TUMBLING 2.256 2.718 0.0 400 0.0
1990 bus_1.stl DIFFUSE TUMBLING 0.305 0.258 2.376 400 0.0
1994 panel_2.stl SPECULAR TUMBLING 0.0 1.585 1.552 400 0.0
1995 panel_3.stl SOLAR TUMBLING 2.153 1.218 0.408 400 0.0
1996 cone_3.stl DIFFUSE TUMBLING 1.229 0.326 0.894 400 0.0
1998 antenna_2.stl SPECULAR TUMBLING 1.399 0.0 2.332 400 0.0
2005 cone_1.stl DIFFUSE TUMBLING 1.7 2.628 2.198 400 0.0
2010 panel_1.stl SOLAR TUMBLING 2.159 2.122 0.0 400 0.0
2011 bus_3.stl DIFFUSE TUMBLING 1.824 0.975 2.986 400 0.0
2021 rod_3.stl DIFFUSE TUMBLING 0.242 0.0 2.52 400 0.0
2024 rod_2.stl DIFFUSE TUMBLING 2.592 2.612 0.0 400 0.0
2028 panel_3.stl DIFFUSE TUMBLING 2.662 0.0 2.136 400 0.0
2043 rod_3.stl DIFFUSE TUMBLING 0.0 1.489 0.592 400 0.0
2044 rod_3.stl DIFFUSE TUMBLING 1.405 2.011 0.231 400 0.0
2045 cone_1.stl DIFFUSE TUMBLING 2.308 1.673 0.684 400 0.0
2047 rod_2.stl DIFFUSE TUMBLING 0.255 1.144 1.524 398 0.005
2053 antenna_1.stl SPECULAR TUMBLING 2.929 2.913 0.0 400 0.0
2056 cone_1.stl DIFFUSE TUMBLING 0.438 3.004 0.744 400 0.0
206 rod_1.stl DIFFUSE TUMBLING 1.159 0.0 2.91 367 0.083
2060 rod_2.stl DIFFUSE TUMBLING 1.515 0.811 1.573 400 0.0
2064 antenna_1.stl SPECULAR TUMBLING 0.771 0.0 3.01 400 0.0
2067 cone_1.stl DIFFUSE TUMBLING 1.979 2.493 2.835 394 0.015
2074 cone_3.stl DIFFUSE TUMBLING 2.55 0.612 0.557 400 0.0
2077 cone_1.stl DIFFUSE TUMBLING 1.519 2.62 2.561 400 0.0
2078 bus_1.stl DIFFUSE TUMBLING 1.21 2.454 0.0 400 0.0
208 rod_1.stl DIFFUSE TUMBLING 1.415 0.0 1.358 400 0.0
2083 antenna_2.stl SPECULAR TUMBLING 1.607 1.913 0.0 400 0.0
2084 cone_1.stl DIFFUSE TUMBLING 0.397 1.768 1.155 400 0.0
2086 panel_3.stl SOLAR TUMBLING 1.532 2.469 0.824 400 0.0
2088 cone_2.stl DIFFUSE TUMBLING 0.554 2.277 2.23 400 0.0
2092 rod_1.stl DIFFUSE TUMBLING 2.443 1.803 0.45 400 0.0
2094 panel_1.stl SOLAR TUMBLING 0.0 3.052 1.521 400 0.0
2099 cone_2.stl DIFFUSE TUMBLING 2.061 0.818 1.98 400 0.0
2101 bus_2.stl DIFFUSE TUMBLING 0.659 1.445 0.0 400 0.0
2106 antenna_3.stl SPECULAR TUMBLING 2.552 2.941 3.132 400 0.0
2112 bus_3.stl DIFFUSE TUMBLING 2.605 0.383 2.414 400 0.0
2113 cone_1.stl DIFFUSE TUMBLING 1.641 0.304 0.873 400 0.0
2114 bus_3.stl DIFFUSE TUMBLING 2.476 1.293 1.177 400 0.0
2119 antenna_3.stl SPECULAR TUMBLING 0.819 2.392 2.426 400 0.0
212 panel_1.stl DIFFUSE TUMBLING 2.225 0.0 2.318 400 0.0
2120 rod_1.stl DIFFUSE TUMBLING 1.731 2.305 2.811 400 0.0
2121 panel_2.stl DIFFUSE TUMBLING 0.38 1.875 0.0 400 0.0
2127 antenna_1.stl SPECULAR TUMBLING 1.715 2.089 0.0 400 0.0
2128 cone_1.stl DIFFUSE TUMBLING 1.852 0.0 1.941 400 0.0
2130 panel_3.stl SOLAR TUMBLING 0.0 2.481 2.773 400 0.0
2136 panel_2.stl SPECULAR TUMBLING 1.647 1.844 2.542 400 0.0
2137 rod_1.stl DIFFUSE TUMBLING 0.0 2.356 1.099 400 0.0
2138 panel_1.stl DIFFUSE TUMBLING 0.591 0.0 2.85 400 0.0
2139 antenna_3.stl SPECULAR TUMBLING 1.978 2.134 1.041 400 0.0
2143 cone_2.stl DIFFUSE TUMBLING 3.01 0.0 1.27 400 0.0
2146 cone_2.stl DIFFUSE TUMBLING 2.027 2.776 2.733 400 0.0
215 rod_1.stl DIFFUSE TUMBLING 2.881 2.821 0.814 400 0.0
2152 bus_1.stl DIFFUSE TUMBLING 2.835 0.678 0.0 400 0.0
2153 antenna_1.stl SPECULAR TUMBLING 2.734 0.0 1.452 400 0.0
2155 bus_1.stl DIFFUSE TUMBLING 0.275 2.668 2.347 400 0.0
2156 rod_1.stl DIFFUSE TUMBLING 0.39 1.087 1.294 400 0.0
2157 cone_3.stl DIFFUSE TUMBLING 0.0 0.316 2.897 400 0.0
216 panel_2.stl SPECULAR TUMBLING 0.0 2.445 0.788 400 0.0
2162 panel_3.stl SPECULAR TUMBLING 1.375 2.09 1.638 374 0.065
2165 bus_3.stl DIFFUSE TUMBLING 0.377 0.0 1.988 400 0.0
2166 panel_3.stl DIFFUSE TUMBLING 2.639 2.606 0.0 400 0.0
2167 rod_3.stl DIFFUSE TUMBLING 2.123 2.228 2.107 400 0.0
217 bus_2.stl DIFFUSE TUMBLING 0.0 0.435 0.665 400 0.0
2171 panel_2.stl DIFFUSE TUMBLING 0.784 1.481 0.0 400 0.0
2174 panel_2.stl SOLAR TUMBLING 0.0 1.522 0.876 400 0.0
2175 antenna_1.stl SPECULAR TUMBLING 0.0 0.326 2.2 400 0.0
2176 antenna_2.stl SPECULAR TUMBLING 2.751 0.856 0.0 400 0.0
218 antenna_1.stl SPECULAR TUMBLING 1.57 0.0 0.914 400 0.0
2182 cone_2.stl DIFFUSE TUMBLING 2.705 0.0 2.965 398 0.005
2185 panel_3.stl SOLAR TUMBLING 0.0 2.392 1.907 377 0.058
2188 bus_1.stl DIFFUSE TUMBLING 3.055 0.0 2.726 400 0.0
2190 panel_3.stl SPECULAR TUMBLING 1.656 0.0 0.626 400 0.0
2191 antenna_1.stl SPECULAR TUMBLING 0.0 1.695 0.842 400 0.0
2192 rod_1.stl DIFFUSE TUMBLING 0.827 1.614 0.425 400 0.0
2193 antenna_1.stl SPECULAR TUMBLING 1.366 2.56 1.529 400 0.0
2194 cone_3.stl DIFFUSE TUMBLING 0.0 0.907 0.9 400 0.0
2195 antenna_1.stl SPECULAR TUMBLING 2.183 2.483 2.299 400 0.0
2197 rod_3.stl DIFFUSE TUMBLING 2.947 0.0 2.4 400 0.0
2198 antenna_2.stl SPECULAR TUMBLING 0.0 2.049 1.921 400 0.0
22 cone_2.stl DIFFUSE TUMBLING 2.567 0.0 1.667 400 0.0
220 antenna_3.stl SPECULAR TUMBLING 1.327 0.868 0.403 400 0.0
2200 rod_2.stl DIFFUSE TUMBLING 0.452 0.696 0.0 356 0.11
2201 panel_1.stl DIFFUSE TUMBLING 2.701 2.978 0.806 400 0.0
2203 rod_3.stl DIFFUSE TUMBLING 1.655 2.216 0.415 400 0.0
2208 antenna_1.stl SPECULAR TUMBLING 0.0 2.369 2.68 400 0.0
221 cone_2.stl DIFFUSE TUMBLING 1.251 3.047 2.821 400 0.0
2211 bus_1.stl DIFFUSE TUMBLING 0.456 0.446 2.888 400 0.0
2213 cone_1.stl DIFFUSE TUMBLING 1.469 2.823 0.906 400 0.0
2215 bus_2.stl DIFFUSE TUMBLING 0.0 1.361 1.691 357 0.107
2216 bus_3.stl DIFFUSE TUMBLING 1.218 0.599 1.103 400 0.0
2221 antenna_2.stl SPECULAR TUMBLING 0.821 1.698 2.032 375 0.062
2224 rod_3.stl DIFFUSE TUMBLING 2.438 2.041 0.272 400 0.0
2228 bus_2.stl DIFFUSE TUMBLING 0.0 0.695 2.878 400 0.0
2232 rod_3.stl DIFFUSE TUMBLING 1.497 1.893 2.097 400 0.0
2234 bus_2.stl DIFFUSE TUMBLING 1.758 0.0 0.449 400 0.0
2236 antenna_3.stl SPECULAR TUMBLING 2.965 2.43 0.0 375 0.062
2242 bus_2.stl DIFFUSE TUMBLING 0.224 2.8 0.0 400 0.0
2245 rod_2.stl DIFFUSE TUMBLING 2.642 1.48 1.938 358 0.105
2248 cone_1.stl DIFFUSE TUMBLING 0.95 2.498 2.812 400 0.0
2249 cone_2.stl DIFFUSE TUMBLING 1.564 0.0 1.497 400 0.0
2251 panel_3.stl SPECULAR TUMBLING 1.386 1.636 2.487 400 0.0
2255 antenna_3.stl SPECULAR TUMBLING 2.546 0.99 1.902 374 0.065
2256 panel_3.stl DIFFUSE TUMBLING 2.532 0.766 1.425 400 0.0
2261 cone_1.stl DIFFUSE TUMBLING 2.398 0.383 0.0 397 0.007
2262 antenna_3.stl SPECULAR TUMBLING 0.915 0.0 1.222 400 0.0
2263 panel_2.stl DIFFUSE TUMBLING 0.414 0.481 0.776 371 0.072
2265 rod_3.stl DIFFUSE TUMBLING 1.229 0.296 1.883 400 0.0
2267 bus_3.stl DIFFUSE TUMBLING 2.133 0.0 1.35 388 0.03
2269 rod_2.stl DIFFUSE TUMBLING 1.845 0.355 2.721 400 0.0
2270 panel_2.stl SOLAR TUMBLING 2.126 0.366 1.486 400 0.0
2275 panel_1.stl DIFFUSE TUMBLING 0.0 0.631 3.091 400 0.0
2276 antenna_2.stl SPECULAR TUMBLING 0.0 0.274 3.036 400 0.0
2279 panel_1.stl SOLAR TUMBLING 0.0 1.414 2.279 400 0.0
228 rod_3.stl DIFFUSE TUMBLING 0.0 1.711 0.695 400 0.0
2283 panel_1.stl DIFFUSE TUMBLING 2.452 2.435 3.023 384 0.04
2285 antenna_1.stl SPECULAR TUMBLING 3.106 2.683 1.63 400 0.0
2288 panel_1.stl SOLAR TUMBLING 2.02 2.441 0.0 400 0.0
229 rod_3.stl DIFFUSE TUMBLING 0.616 0.0 2.443 400 0.0
2290 rod_2.stl DIFFUSE TUMBLING 1.067 0.603 1.315 400 0.0
2292 antenna_1.stl SPECULAR TUMBLING 1.959 1.955 0.0 400 0.0
2293 panel_3.stl SPECULAR TUMBLING 0.0 2.276 0.713 400 0.0
2295 rod_3.stl DIFFUSE TUMBLING 0.45 0.0 1.889 400 0.0
2296 cone_3.stl DIFFUSE TUMBLING 1.353 2.873 1.443 400 0.0
2297 panel_1.stl DIFFUSE TUMBLING 1.347 1.391 2.736 400 0.0
2298 rod_1.stl DIFFUSE TUMBLING 1.052 0.0 2.177 400 0.0
2301 panel_3.stl DIFFUSE TUMBLING 0.0 1.783 2.807 400 0.0
2302 cone_3.stl DIFFUSE TUMBLING 3.031 0.396 2.454 400 0.0
2304 antenna_3.stl SPECULAR TUMBLING 1.958 0.0 0.94 400 0.0
231 cone_1.stl DIFFUSE TUMBLING 0.0 0.955 2.261 400 0.0
2315 bus_1.stl DIFFUSE TUMBLING 2.814 1.151 0.824 400 0.0
2316 panel_2.stl SPECULAR TUMBLING 1.855 1.125 0.829 400 0.0
2321 antenna_3.stl SPECULAR TUMBLING 1.221 2.587 1.141 394 0.015
2324 panel_3.stl DIFFUSE TUMBLING 2.27 0.0 2.092 400 0.0
2325 cone_3.stl DIFFUSE TUMBLING 1.746 0.0 0.529 400 0.0
233 rod_3.stl DIFFUSE TUMBLING 2.141 2.789 0.0 400 0.0
2331 panel_3.stl DIFFUSE TUMBLING 0.737 2.233 1.08 400 0.0
2333 antenna_3.stl SPECULAR TUMBLING 3.12 1.989 0.0 400 0.0
2339 panel_2.stl SOLAR TUMBLING 0.648 0.788 0.815 400 0.0
2344 cone_1.stl DIFFUSE TUMBLING 2.317 1.183 2.337 400 0.0
2345 cone_2.stl DIFFUSE TUMBLING 3.127 1.629 0.971 400 0.0
235 panel_3.stl SOLAR TUMBLING 1.753 1.475 0.0 400 0.0
2354 antenna_3.stl SPECULAR TUMBLING 2.418 0.0 1.959 400 0.0
2355 panel_3.stl DIFFUSE TUMBLING 2.388 3.063 0.934 400 0.0
2357 rod_2.stl DIFFUSE TUMBLING 1.956 2.238 0.833 400 0.0
2359 antenna_3.stl SPECULAR TUMBLING 1.359 1.005 1.162 400 0.0
236 rod_1.stl DIFFUSE TUMBLING 1.955 3.017 2.468 400 0.0
2360 rod_2.stl DIFFUSE TUMBLING 2.715 0.841 0.95 400 0.0
2361 cone_1.stl DIFFUSE TUMBLING 1.14 0.717 2.261 400 0.0
2365 panel_2.stl SOLAR TUMBLING 0.0 2.044 1.507 400 0.0
2368 panel_3.stl SPECULAR TUMBLING 0.0 0.387 2.179 400 0.0
2374 panel_1.stl SOLAR TUMBLING 1.553 0.399 1.934 370 0.075
2376 rod_3.stl DIFFUSE TUMBLING 1.158 1.38 2.458 400 0.0
2380 cone_2.stl DIFFUSE TUMBLING 2.395 1.837 1.956 357 0.107
2383 antenna_2.stl SPECULAR TUMBLING 0.906 0.559 0.91 400 0.0
2386 panel_3.stl SPECULAR TUMBLING 0.0 2.79 1.527 354 0.115
2388 cone_2.stl DIFFUSE TUMBLING 2.551 0.819 0.0 400 0.0
2390 panel_1.stl SPECULAR TUMBLING 0.22 2.128 0.0 400 0.0
2394 rod_1.stl DIFFUSE TUMBLING 0.0 1.94 1.851 400 0.0
2396 cone_1.stl DIFFUSE TUMBLING 1.492 2.337 0.99 400 0.0
2405 rod_1.stl DIFFUSE TUMBLING 0.876 0.228 1.023 400 0.0
2407 bus_3.stl DIFFUSE TUMBLING 1.931 0.24 2.442 400 0.0
241 cone_1.stl DIFFUSE TUMBLING 0.0 1.765 1.91 400 0.0
2410 panel_1.stl DIFFUSE TUMBLING 1.245 2.65 1.273 400 0.0
2411 bus_1.stl DIFFUSE TUMBLING 2.642 0.0 2.747 400 0.0
2417 bus_2.stl DIFFUSE TUMBLING 1.683 1.264 2.167 400 0.0
2419 bus_1.stl DIFFUSE TUMBLING 1.438 0.0 2.369 391 0.022
2420 cone_1.stl DIFFUSE TUMBLING 0.0 1.196 2.336 400 0.0
2426 antenna_3.stl SPECULAR TUMBLING 0.75 2.591 3.061 400 0.0
2427 antenna_1.stl SPECULAR TUMBLING 0.304 0.5 0.446 370 0.075
2439 antenna_3.stl SPECULAR TUMBLING 0.352 2.599 2.663 400 0.0
2440 panel_1.stl SOLAR TUMBLING 0.0 2.071 3.028 400 0.0
2443 rod_1.stl DIFFUSE TUMBLING 1.175 2.992 2.995 400 0.0
2445 rod_2.stl DIFFUSE TUMBLING 2.68 1.188 0.331 400 0.0
2449 panel_1.stl DIFFUSE TUMBLING 2.109 1.25 2.802 400 0.0
2452 bus_2.stl DIFFUSE TUMBLING 0.0 0.518 2.02 400 0.0
2456 rod_1.stl DIFFUSE TUMBLING 0.0 0.641 0.526 400 0.0
2457 bus_3.stl DIFFUSE TUMBLING 1.219 3.127 2.447 400 0.0
2459 panel_3.stl SPECULAR TUMBLING 1.247 1.197 2.33 400 0.0
2460 cone_2.stl DIFFUSE TUMBLING 1.663 0.0 2.084 400 0.0
2461 panel_1.stl SPECULAR TUMBLING 0.514 1.773 1.292 400 0.0
247 rod_1.stl DIFFUSE TUMBLING 1.643 0.912 2.584 400 0.0
2470 bus_3.stl DIFFUSE TUMBLING 2.743 0.0 0.694 400 0.0
2471 bus_3.stl DIFFUSE TUMBLING 0.666 0.0 1.506 400 0.0
2472 cone_1.stl DIFFUSE TUMBLING 0.504 0.0 0.572 400 0.0
2474 rod_1.stl DIFFUSE TUMBLING 1.029 2.392 0.0 400 0.0
2477 bus_1.stl DIFFUSE TUMBLING 0.0 2.068 0.271 400 0.0
2478 cone_1.stl DIFFUSE TUMBLING 0.591 0.0 2.827 400 0.0
2482 antenna_3.stl SPECULAR TUMBLING 0.956 1.443 2.622 400 0.0
2483 panel_1.stl SOLAR TUMBLING 0.875 0.0 1.044 400 0.0
2484 bus_1.stl DIFFUSE TUMBLING 0.551 1.112 2.472 400 0.0
2489 cone_1.stl DIFFUSE TUMBLING 2.296 2.157 1.935 400 0.0
249 panel_1.stl SOLAR TUMBLING 0.26 0.345 2.692 397 0.007
2492 panel_3.stl SOLAR TUMBLING 0.582 0.0 2.251 400 0.0
2493 antenna_3.stl SPECULAR TUMBLING 2.611 1.4 0.0 400 0.0
2496 rod_2.stl DIFFUSE TUMBLING 0.0 1.355 2.999 400 0.0
2497 bus_3.stl DIFFUSE TUMBLING 0.0 2.58 2.325 400 0.0
2499 cone_1.stl DIFFUSE TUMBLING 2.46 0.0 2.124 400 0.0
25 panel_2.stl SOLAR TUMBLING 2.925 0.911 0.572 400 0.0
2501 bus_1.stl DIFFUSE TUMBLING 1.771 2.185 1.939 400 0.0
2502 rod_1.stl DIFFUSE TUMBLING 1.329 1.783 1.514 400 0.0
2503 rod_2.stl DIFFUSE TUMBLING 0.631 0.0 1.449 400 0.0
2504 bus_2.stl DIFFUSE TUMBLING 2.899 2.5 0.0 400 0.0
251 cone_3.stl DIFFUSE TUMBLING 0.674 1.679 0.0 400 0.0
2510 bus_1.stl DIFFUSE TUMBLING 0.0 0.718 1.167 400 0.0
2513 antenna_1.stl SPECULAR TUMBLING 1.928 0.383 0.601 400 0.0
2514 bus_2.stl DIFFUSE TUMBLING 0.0 0.348 2.439 400 0.0
2516 bus_1.stl DIFFUSE TUMBLING 0.826 2.734 1.786 400 0.0
2517 antenna_3.stl SPECULAR TUMBLING 2.91 2.055 0.0 400 0.0
2521 panel_3.stl SPECULAR TUMBLING 0.0 1.635 1.404 400 0.0
2523 panel_2.stl SPECULAR TUMBLING 0.0 3.118 2.909 400 0.0
2524 panel_3.stl DIFFUSE TUMBLING 0.582 2.192 1.982 400 0.0
2525 panel_2.stl SOLAR TUMBLING 0.0 2.103 1.069 400 0.0
2528 antenna_1.stl SPECULAR TUMBLING 0.333 2.935 0.0 400 0.0
253 panel_2.stl SPECULAR TUMBLING 0.0 2.405 1.065 355 0.113
2531 panel_3.stl DIFFUSE TUMBLING 2.514 2.954 2.73 400 0.0
2532 rod_3.stl DIFFUSE TUMBLING 3.105 1.384 2.697 400 0.0
2536 antenna_1.stl SPECULAR TUMBLING 0.0 0.476 2.386 400 0.0
2538 panel_1.stl DIFFUSE TUMBLING 0.215 2.935 1.481 400 0.0
2540 rod_3.stl DIFFUSE TUMBLING 0.0 0.88 0.336 400 0.0
2541 cone_1.stl DIFFUSE TUMBLING 1.344 3.057 3.098 400 0.0
2543 bus_2.stl DIFFUSE TUMBLING 1.523 0.0 0.326 400 0.0
2546 bus_3.stl DIFFUSE TUMBLING 0.0 1.431 0.6 400 0.0
2548 antenna_2.stl SPECULAR TUMBLING 2.66 0.99 0.488 400 0.0
2551 rod_3.stl DIFFUSE TUMBLING 0.688 0.0 1.987 400 0.0
2553 panel_1.stl SOLAR TUMBLING 2.568 0.769 1.718 400 0.0
2555 cone_1.stl DIFFUSE TUMBLING 2.907 0.478 2.196 400 0.0
2562 panel_2.stl SPECULAR TUMBLING 0.707 1.174 2.362 400 0.0
2566 panel_3.stl DIFFUSE TUMBLING 0.961 0.0 2.561 400 0.0
2573 bus_1.stl DIFFUSE TUMBLING 2.171 0.703 2.917 400 0.0
2582 bus_2.stl DIFFUSE TUMBLING 2.703 0.914 0.0 394 0.015
2585 antenna_1.stl SPECULAR TUMBLING 0.321 0.0 3.119 400 0.0
2586 antenna_3.stl SPECULAR TUMBLING 0.0 1.256 1.443 400 0.0
259 panel_1.stl SPECULAR TUMBLING 1.868 1.745 0.0 400 0.0
2591 rod_2.stl DIFFUSE TUMBLING 0.982 2.804 1.356 400 0.0
2593 bus_1.stl DIFFUSE TUMBLING 0.383 0.631 2.926 400 0.0
2594 cone_1.stl DIFFUSE TUMBLING 2.488 2.929 1.655 400 0.0
2595 panel_3.stl DIFFUSE TUMBLING 0.657 1.384 2.785 400 0.0
2599 panel_2.stl SPECULAR TUMBLING 0.0 1.457 1.175 400 0.0
260 cone_2.stl DIFFUSE TUMBLING 0.0 3.108 1.709 400 0.0
2609 panel_1.stl SPECULAR TUMBLING 1.411 2.91 0.939 400 0.0
261 rod_3.stl DIFFUSE TUMBLING 1.188 0.776 0.225 400 0.0
2613 cone_3.stl DIFFUSE TUMBLING 0.0 2.66 2.824 400 0.0
2619 rod_1.stl DIFFUSE TUMBLING 2.713 0.542 0.587 400 0.0
2622 cone_1.stl DIFFUSE TUMBLING 2.852 1.653 1.104 400 0.0
2625 antenna_1.stl SPECULAR TUMBLING 0.0 2.234 1.208 400 0.0
2630 antenna_2.stl SPECULAR TUMBLING 2.153 2.141 2.094 400 0.0
264 panel_1.stl DIFFUSE TUMBLING 0.927 0.0 0.48 400 0.0
2642 cone_1.stl DIFFUSE TUMBLING 2.715 0.0 1.629 400 0.0
2643 antenna_2.stl SPECULAR TUMBLING 1.47 2.146 1.864 400 0.0
2644 cone_1.stl DIFFUSE TUMBLING 0.0 0.985 0.941 400 0.0
2650 cone_2.stl DIFFUSE TUMBLING 1.346 3.102 1.003 400 0.0
2652 panel_1.stl SPECULAR TUMBLING 0.0 0.983 1.728 400 0.0
2653 antenna_1.stl SPECULAR TUMBLING 0.646 1.799 0.0 400 0.0
2654 antenna_1.stl SPECULAR TUMBLING 1.914 0.0 2.681 400 0.0
2655 panel_3.stl SOLAR TUMBLING 0.997 1.061 0.0 400 0.0
2657 bus_2.stl DIFFUSE TUMBLING 2.86 1.151 2.045 400 0.0
2659 rod_3.stl DIFFUSE TUMBLING 1.531 0.0 0.522 400 0.0
266 rod_2.stl DIFFUSE TUMBLING 0.986 1.119 0.0 400 0.0
2661 antenna_3.stl SPECULAR TUMBLING 0.412 0.0 0.327 400 0.0
2663 cone_3.stl DIFFUSE TUMBLING 1.05 2.736 0.0 400 0.0
2665 cone_1.stl DIFFUSE TUMBLING 0.0 2.413 1.271 400 0.0
267 antenna_2.stl SPECULAR TUMBLING 0.661 1.73 0.0 400 0.0
2670 panel_3.stl SOLAR TUMBLING 2.517 1.333 0.252 400 0.0
2677 rod_1.stl DIFFUSE TUMBLING 2.975 1.131 0.0 400 0.0
2679 bus_1.stl DIFFUSE TUMBLING 0.649 0.835 3.007 400 0.0
268 antenna_2.stl SPECULAR TUMBLING 0.962 0.891 0.272 400 0.0
2680 bus_3.stl DIFFUSE TUMBLING 0.0 0.465 1.535 400 0.0
2682 rod_2.stl DIFFUSE TUMBLING 0.392 0.617 0.0 400 0.0
2685 cone_3.stl DIFFUSE TUMBLING 0.411 1.102 0.996 400 0.0
2686 bus_3.stl DIFFUSE TUMBLING 1.16 0.701 2.225 400 0.0
2687 antenna_3.stl SPECULAR TUMBLING 2.636 2.614 1.563 400 0.0
2688 cone_2.stl DIFFUSE TUMBLING 1.062 2.673 0.459 400 0.0
2694 rod_2.stl DIFFUSE TUMBLING 2.045 1.95 0.0 400 0.0
2696 antenna_2.stl SPECULAR TUMBLING 1.74 1.673 1.842 400 0.0
2698 bus_1.stl DIFFUSE TUMBLING 2.263 1.154 0.0 400 0.0
2699 rod_1.stl DIFFUSE TUMBLING 1.025 0.0 3.064 400 0.0
270 cone_1.stl DIFFUSE TUMBLING 2.25 0.0 2.567 400 0.0
2702 panel_2.stl SPECULAR TUMBLING 0.0 0.381 2.126 392 0.02
2704 antenna_2.stl SPECULAR TUMBLING 1.41 0.0 1.97 400 0.0
2706 bus_2.stl DIFFUSE TUMBLING 0.318 2.751 1.781 400 0.0
2708 antenna_3.stl SPECULAR TUMBLING 3.064 2.691 0.412 391 0.022
271 rod_1.stl DIFFUSE TUMBLING 2.259 1.245 0.0 400 0.0
2712 panel_3.stl SOLAR TUMBLING 2.171 2.55 1.421 400 0.0
2713 antenna_2.stl SPECULAR TUMBLING 0.884 0.907 2.665 400 0.0
2714 antenna_1.stl SPECULAR TUMBLING 0.0 1.506 0.252 400 0.0
2716 rod_1.stl DIFFUSE TUMBLING 0.783 2.105 1.493 385 0.037
2719 panel_2.stl DIFFUSE TUMBLING 1.864 2.483 0.0 388 0.03
272 rod_3.stl DIFFUSE TUMBLING 1.388 0.0 1.622 400 0.0
2722 rod_1.stl DIFFUSE TUMBLING 1.862 2.976 1.275 385 0.037
2723 bus_3.stl DIFFUSE TUMBLING 2.357 2.842 2.138 395 0.013
2724 rod_1.stl DIFFUSE TUMBLING 2.092 1.918 0.0 400 0.0
2733 cone_1.stl DIFFUSE TUMBLING 2.307 1.727 2.1 379 0.052
2734 cone_3.stl DIFFUSE TUMBLING 1.819 0.0 2.262 400 0.0
2736 antenna_3.stl SPECULAR TUMBLING 1.729 1.244 0.0 400 0.0
2738 rod_3.stl DIFFUSE TUMBLING 2.866 1.255 2.041 400 0.0
2740 antenna_1.stl SPECULAR TUMBLING 0.71 0.956 2.555 400 0.0
